invoice_num,stock_code,description,quantity,invoice_date,unit_price,cust_id,country,month,day,hour,week_days,year_month
579167,21903,MAN FLU METAL SIGN,2,2011-11-28 14:06:00,2.1,16800.0,United Kingdom,11,28,14,Mon,2011-11
540642,22976,CIRCUS PARADE CHILDRENS EGG CUP ,24,2011-01-10 13:22:00,1.25,12681.0,France,1,10,13,Mon,2011-01
575969,20724,RED RETROSPOT CHARLOTTE BAG,4,2011-11-13 12:47:00,0.85,13571.0,United Kingdom,11,13,12,Sun,2011-11
566405,22659,LUNCH BOX I LOVE LONDON,48,2011-09-12 13:41:00,1.95,17919.0,United Kingdom,9,12,13,Mon,2011-09
565737,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-09-06 12:27:00,4.95,16400.0,United Kingdom,9,6,12,Tue,2011-09
571439,23513,EMBROIDERED RIBBON REEL SUSIE ,12,2011-10-17 13:25:00,2.08,17206.0,United Kingdom,10,17,13,Mon,2011-10
576626,22080,RIBBON REEL POLKADOTS ,2,2011-11-15 17:26:00,1.65,12890.0,United Kingdom,11,15,17,Tue,2011-11
552654,82600,NO SINGING METAL SIGN,1,2011-05-10 14:20:00,2.1,15756.0,United Kingdom,5,10,14,Tue,2011-05
553002,22892,SET OF SALT AND PEPPER TOADSTOOLS,2,2011-05-12 15:26:00,1.25,13263.0,United Kingdom,5,12,15,Thu,2011-05
574684,22492,MINI PAINT SET VINTAGE ,36,2011-11-06 12:56:00,0.65,17581.0,United Kingdom,11,6,12,Sun,2011-11
553935,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-05-20 10:32:00,0.55,15856.0,United Kingdom,5,20,10,Fri,2011-05
542353,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-01-27 12:19:00,1.25,16700.0,United Kingdom,1,27,12,Thu,2011-01
562540,22314,OFFICE MUG WARMER CHOC+BLUE,2,2011-08-05 15:38:00,2.95,17400.0,United Kingdom,8,5,15,Fri,2011-08
540405,22499,WOODEN UNION JACK BUNTING,48,2011-01-07 09:50:00,4.95,14828.0,United Kingdom,1,7,9,Fri,2011-01
579387,22098,BOUDOIR SQUARE TISSUE BOX,2,2011-11-29 12:06:00,0.39,14452.0,United Kingdom,11,29,12,Tue,2011-11
567162,23412,HEART MIRROR ANTIQUE WHITE,16,2011-09-18 11:13:00,6.65,16525.0,United Kingdom,9,18,11,Sun,2011-09
564366,22470,HEART OF WICKER LARGE,6,2011-08-25 08:58:00,2.95,13236.0,United Kingdom,8,25,8,Thu,2011-08
541596,84988,SET OF 72 PINK HEART PAPER DOILIES,4,2011-01-19 16:18:00,1.45,17602.0,United Kingdom,1,19,16,Wed,2011-01
537111,22804,CANDLEHOLDER PINK HANGING HEART,2,2010-12-05 12:08:00,2.95,14810.0,United Kingdom,12,5,12,Sun,2010-12
548858,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-04-04 13:29:00,5.45,14911.0,EIRE,4,4,13,Mon,2011-04
556780,23256,CHILDRENS CUTLERY SPACEBOY ,3,2011-06-14 12:46:00,4.15,14524.0,United Kingdom,6,14,12,Tue,2011-06
538187,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2010-12-10 10:27:00,2.95,16499.0,United Kingdom,12,10,10,Fri,2010-12
574683,21354,TOAST ITS - BEST MUM,1,2011-11-06 12:50:00,1.25,16372.0,United Kingdom,11,6,12,Sun,2011-11
554104,85049C,ROMANTIC PINKS RIBBONS ,12,2011-05-22 14:03:00,1.25,12705.0,Germany,5,22,14,Sun,2011-05
578531,22747,POPPY'S PLAYHOUSE BATHROOM,1,2011-11-24 14:40:00,2.1,17364.0,United Kingdom,11,24,14,Thu,2011-11
579456,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,2011-11-29 14:20:00,0.85,13428.0,United Kingdom,11,29,14,Tue,2011-11
557776,22776,SWEETHEART CAKESTAND 3 TIER,2,2011-06-22 15:07:00,9.95,14422.0,United Kingdom,6,22,15,Wed,2011-06
570665,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,2011-10-11 14:22:00,4.25,16120.0,United Kingdom,10,11,14,Tue,2011-10
567476,23245,SET OF 3 REGENCY CAKE TINS,4,2011-09-20 13:19:00,4.95,14859.0,United Kingdom,9,20,13,Tue,2011-09
556207,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2011-06-09 13:50:00,2.08,17372.0,United Kingdom,6,9,13,Thu,2011-06
552528,22728,ALARM CLOCK BAKELIKE PINK,2,2011-05-09 16:59:00,3.75,17218.0,United Kingdom,5,9,16,Mon,2011-05
569546,23131,MISTLETOE HEART WREATH CREAM,1,2011-10-04 16:39:00,4.15,15276.0,United Kingdom,10,4,16,Tue,2011-10
565443,22374,AIRLINE BAG VINTAGE JET SET RED,4,2011-09-04 14:22:00,4.25,12567.0,France,9,4,14,Sun,2011-09
567980,22754,SMALL RED BABUSHKA NOTEBOOK ,2,2011-09-23 11:22:00,0.85,15311.0,United Kingdom,9,23,11,Fri,2011-09
576079,22283,6 EGG HOUSE PAINTED WOOD,2,2011-11-13 16:24:00,7.95,16877.0,United Kingdom,11,13,16,Sun,2011-11
546774,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,2,2011-03-16 15:45:00,2.95,14505.0,United Kingdom,3,16,15,Wed,2011-03
573095,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-10-27 14:40:00,2.08,14239.0,United Kingdom,10,27,14,Thu,2011-10
537409,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,6,2010-12-06 15:00:00,2.95,15194.0,United Kingdom,12,6,15,Mon,2010-12
546863,15036,ASSORTED COLOURS SILK FAN,600,2011-03-17 15:41:00,0.65,16377.0,United Kingdom,3,17,15,Thu,2011-03
573096,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-10-27 14:40:00,1.45,14004.0,United Kingdom,10,27,14,Thu,2011-10
569247,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,48,2011-10-03 10:08:00,2.55,17924.0,United Kingdom,10,3,10,Mon,2011-10
536856,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2010-12-03 10:26:00,2.95,13370.0,United Kingdom,12,3,10,Fri,2010-12
544657,22501,PICNIC BASKET WICKER LARGE,2,2011-02-22 13:08:00,9.95,14895.0,United Kingdom,2,22,13,Tue,2011-02
558336,22960,JAM MAKING SET WITH JARS,12,2011-06-28 13:17:00,3.75,14364.0,United Kingdom,6,28,13,Tue,2011-06
536635,22502,PICNIC BASKET WICKER SMALL,8,2010-12-02 11:22:00,5.95,15955.0,United Kingdom,12,2,11,Thu,2010-12
577125,85034C,3 ROSE MORRIS BOXED CANDLES,24,2011-11-17 18:43:00,1.25,12445.0,Spain,11,17,18,Thu,2011-11
545019,22682,FRENCH BLUE METAL DOOR SIGN 7,10,2011-02-25 13:56:00,1.25,15093.0,United Kingdom,2,25,13,Fri,2011-02
572047,23465,TUSCAN VILLA FEEDING STATION,1,2011-10-20 12:13:00,8.25,16474.0,United Kingdom,10,20,12,Thu,2011-10
556040,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-06-08 12:42:00,7.95,14622.0,United Kingdom,6,8,12,Wed,2011-06
537389,22865,HAND WARMER OWL DESIGN,6,2010-12-06 13:41:00,2.1,17757.0,United Kingdom,12,6,13,Mon,2010-12
560555,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,12,2011-07-19 13:01:00,0.18,14178.0,United Kingdom,7,19,13,Tue,2011-07
572653,22186,RED STAR CARD HOLDER,4,2011-10-25 12:12:00,1.95,15861.0,United Kingdom,10,25,12,Tue,2011-10
554151,22714,CARD BIRTHDAY COWBOY,12,2011-05-23 11:07:00,0.42,14049.0,United Kingdom,5,23,11,Mon,2011-05
579843,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-11-30 16:21:00,2.08,12921.0,United Kingdom,11,30,16,Wed,2011-11
550517,22088,PAPER BUNTING COLOURED LACE,6,2011-04-19 08:17:00,2.95,14352.0,United Kingdom,4,19,8,Tue,2011-04
578937,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-11-27 13:03:00,0.85,16592.0,United Kingdom,11,27,13,Sun,2011-11
568065,23244,ROUND STORAGE TIN VINTAGE LEAF,6,2011-09-23 13:44:00,1.95,16240.0,United Kingdom,9,23,13,Fri,2011-09
540856,22933,BAKING MOULD EASTER EGG MILK CHOC,6,2011-01-12 10:16:00,2.95,16655.0,United Kingdom,1,12,10,Wed,2011-01
541648,22670,FRENCH WC SIGN BLUE METAL,3,2011-01-20 11:15:00,1.25,17811.0,United Kingdom,1,20,11,Thu,2011-01
C561725,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1,2011-07-29 12:10:00,1.25,17841.0,United Kingdom,7,29,12,Fri,2011-07
562419,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-08-04 16:36:00,1.65,14667.0,United Kingdom,8,4,16,Thu,2011-08
546429,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-03-13 15:25:00,1.25,17611.0,United Kingdom,3,13,15,Sun,2011-03
544336,21231,SWEETHEART CERAMIC TRINKET BOX,4,2011-02-17 19:36:00,1.25,13230.0,United Kingdom,2,17,19,Thu,2011-02
575886,22649,STRAWBERRY FAIRY CAKE TEAPOT,2,2011-11-11 13:57:00,4.95,12517.0,Germany,11,11,13,Fri,2011-11
554106,20727,LUNCH BAG  BLACK SKULL.,10,2011-05-22 14:05:00,1.65,12710.0,Germany,5,22,14,Sun,2011-05
C574487,23015,CORDIAL GLASS JUG,4,2011-11-04 12:57:00,8.25,14112.0,United Kingdom,11,4,12,Fri,2011-11
568350,POST,POSTAGE,2,2011-09-26 15:35:00,18.0,12612.0,Germany,9,26,15,Mon,2011-09
556199,23084,RABBIT NIGHT LIGHT,6,2011-06-09 12:40:00,2.08,16170.0,United Kingdom,6,9,12,Thu,2011-06
579168,72232,FENG SHUI PILLAR CANDLE,12,2011-11-28 14:12:00,0.19,17806.0,United Kingdom,11,28,14,Mon,2011-11
538991,21206,STRAWBERRY HONEYCOMB  GARLAND ,96,2010-12-15 11:53:00,0.65,17511.0,United Kingdom,12,15,11,Wed,2010-12
576071,23229,VINTAGE DONKEY TAIL GAME ,1,2011-11-13 16:03:00,3.75,18069.0,United Kingdom,11,13,16,Sun,2011-11
565427,22629,SPACEBOY LUNCH BOX ,1,2011-09-04 12:49:00,1.95,17774.0,United Kingdom,9,4,12,Sun,2011-09
566275,21154,RED RETROSPOT OVEN GLOVE ,2,2011-09-11 13:58:00,1.25,16549.0,United Kingdom,9,11,13,Sun,2011-09
544304,22068,BLACK PIRATE TREASURE CHEST,2,2011-02-17 13:47:00,1.65,18125.0,United Kingdom,2,17,13,Thu,2011-02
538503,22834,HAND WARMER BABUSHKA DESIGN,48,2010-12-12 12:56:00,0.85,17188.0,United Kingdom,12,12,12,Sun,2010-12
573481,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-10-31 11:10:00,1.95,13994.0,United Kingdom,10,31,11,Mon,2011-10
566770,23245,SET OF 3 REGENCY CAKE TINS,8,2011-09-15 08:55:00,4.95,15304.0,United Kingdom,9,15,8,Thu,2011-09
571936,21213,PACK OF 72 SKULL CAKE CASES,24,2011-10-20 09:04:00,0.55,15814.0,United Kingdom,10,20,9,Thu,2011-10
549257,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,1,2011-04-07 12:29:00,3.25,14465.0,United Kingdom,4,7,12,Thu,2011-04
571231,23156,SET OF 5 MINI GROCERY MAGNETS,12,2011-10-14 14:22:00,2.08,15856.0,United Kingdom,10,14,14,Fri,2011-10
553003,22918,HERB MARKER PARSLEY,2,2011-05-12 15:32:00,0.65,13263.0,United Kingdom,5,12,15,Thu,2011-05
564189,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-08-23 15:34:00,8.95,14769.0,United Kingdom,8,23,15,Tue,2011-08
573165,22582,PACK OF 6 SWEETIE GIFT BOXES,6,2011-10-28 09:12:00,2.55,16164.0,United Kingdom,10,28,9,Fri,2011-10
567312,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2011-09-19 13:47:00,3.75,15500.0,United Kingdom,9,19,13,Mon,2011-09
550155,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-04-14 14:54:00,3.75,14198.0,United Kingdom,4,14,14,Thu,2011-04
549560,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-04-10 13:26:00,2.95,15058.0,United Kingdom,4,10,13,Sun,2011-04
565916,23409,PHOTO FRAME LINEN AND LACE LARGE,6,2011-09-07 16:00:00,3.75,14156.0,EIRE,9,7,16,Wed,2011-09
547083,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2011-03-20 15:21:00,1.65,15452.0,United Kingdom,3,20,15,Sun,2011-03
551057,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-04-26 11:59:00,2.95,16942.0,United Kingdom,4,26,11,Tue,2011-04
571746,23103,JINGLE BELL HEART DECORATION,24,2011-10-19 10:56:00,1.65,17043.0,United Kingdom,10,19,10,Wed,2011-10
546639,85099B,JUMBO BAG RED RETROSPOT,10,2011-03-15 12:54:00,1.95,13971.0,United Kingdom,3,15,12,Tue,2011-03
545415,22229,BUNNY WOODEN PAINTED WITH FLOWER ,12,2011-03-02 13:03:00,0.85,15641.0,United Kingdom,3,2,13,Wed,2011-03
541216,21558,SKULL LUNCH BOX WITH CUTLERY ,2,2011-01-14 13:52:00,2.55,15311.0,United Kingdom,1,14,13,Fri,2011-01
554978,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-05-29 11:05:00,1.65,16889.0,United Kingdom,5,29,11,Sun,2011-05
548621,22273,FELTCRAFT DOLL MOLLY,1,2011-04-01 11:54:00,2.95,16960.0,United Kingdom,4,1,11,Fri,2011-04
577320,22621,TRADITIONAL KNITTING NANCY,12,2011-11-18 13:44:00,1.65,13880.0,United Kingdom,11,18,13,Fri,2011-11
562380,22768,FAMILY PHOTO FRAME CORNICE,2,2011-08-04 15:23:00,9.95,14778.0,United Kingdom,8,4,15,Thu,2011-08
559505,23253,16 PIECE CUTLERY SET PANTRY DESIGN,4,2011-07-08 15:16:00,15.95,16398.0,United Kingdom,7,8,15,Fri,2011-07
575117,22100,SKULLS SQUARE TISSUE BOX,1,2011-11-08 14:22:00,0.39,12748.0,United Kingdom,11,8,14,Tue,2011-11
575969,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,4,2011-11-13 12:47:00,1.25,13571.0,United Kingdom,11,13,12,Sun,2011-11
560368,21218,RED SPOTTY BISCUIT TIN,1,2011-07-18 12:25:00,3.75,17841.0,United Kingdom,7,18,12,Mon,2011-07
564850,47566,PARTY BUNTING,2,2011-08-30 16:43:00,4.95,17298.0,United Kingdom,8,30,16,Tue,2011-08
554098,22470,HEART OF WICKER LARGE,4,2011-05-22 13:01:00,2.95,14769.0,United Kingdom,5,22,13,Sun,2011-05
545301,22551,PLASTERS IN TIN SPACEBOY,12,2011-03-01 12:26:00,1.65,12679.0,France,3,1,12,Tue,2011-03
544368,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2011-02-18 11:27:00,2.95,14057.0,United Kingdom,2,18,11,Fri,2011-02
553034,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,6,2011-05-12 20:03:00,1.65,17970.0,United Kingdom,5,12,20,Thu,2011-05
551250,21199,PINK  HEART CONFETTI IN TUBE,1,2011-04-27 12:00:00,1.65,17841.0,United Kingdom,4,27,12,Wed,2011-04
577538,20719,WOODLAND CHARLOTTE BAG,10,2011-11-20 14:20:00,0.85,18040.0,United Kingdom,11,20,14,Sun,2011-11
C569318,22628,PICNIC BOXES SET OF 3 RETROSPOT ,1,2011-10-03 12:14:00,4.95,13505.0,Switzerland,10,3,12,Mon,2011-10
572301,23417,BATHROOM HOOK,1,2011-10-23 14:41:00,1.65,16794.0,United Kingdom,10,23,14,Sun,2011-10
538168,22078,RIBBON REEL LACE DESIGN ,5,2010-12-09 19:23:00,2.1,14702.0,United Kingdom,12,9,19,Thu,2010-12
573576,22074,6 RIBBONS SHIMMERING PINKS ,6,2011-10-31 14:09:00,1.25,14096.0,United Kingdom,10,31,14,Mon,2011-10
576217,23536,WALL ART VILLAGE SHOW ,1,2011-11-14 12:56:00,5.95,17081.0,United Kingdom,11,14,12,Mon,2011-11
571701,22574,HEART WOODEN CHRISTMAS DECORATION,24,2011-10-18 15:05:00,0.85,14639.0,United Kingdom,10,18,15,Tue,2011-10
556510,22423,REGENCY CAKESTAND 3 TIER,2,2011-06-13 10:36:00,12.75,14911.0,EIRE,6,13,10,Mon,2011-06
569846,23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,12,2011-10-06 13:42:00,1.95,13422.0,United Kingdom,10,6,13,Thu,2011-10
575964,23329,DECORATIVE WICKER HEART LARGE,1,2011-11-13 12:31:00,1.65,15021.0,United Kingdom,11,13,12,Sun,2011-11
570225,23437, 50'S CHRISTMAS GIFT BAG LARGE,3,2011-10-09 13:15:00,1.25,16595.0,United Kingdom,10,9,13,Sun,2011-10
579123,22573,STAR WOODEN CHRISTMAS DECORATION,60,2011-11-28 12:08:00,0.85,14217.0,United Kingdom,11,28,12,Mon,2011-11
562652,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2011-08-08 13:34:00,3.75,14844.0,United Kingdom,8,8,13,Mon,2011-08
C542097,22701,PINK DOG BOWL,4,2011-01-25 12:52:00,2.95,14215.0,United Kingdom,1,25,12,Tue,2011-01
565117,48185,DOORMAT FAIRY CAKE,4,2011-09-01 11:33:00,7.95,13089.0,United Kingdom,9,1,11,Thu,2011-09
552658,21557,SET OF 6 FUNKY BEAKERS,1,2011-05-10 14:57:00,2.95,14534.0,United Kingdom,5,10,14,Tue,2011-05
574705,22545,MINI JIGSAW BUNNIES,1,2011-11-06 14:06:00,0.42,14553.0,United Kingdom,11,6,14,Sun,2011-11
570118,23177,TREASURE ISLAND BOOK BOX,8,2011-10-07 12:44:00,2.25,13276.0,United Kingdom,10,7,12,Fri,2011-10
547087,22492,MINI PAINT SET VINTAGE ,36,2011-03-20 15:58:00,0.65,12726.0,France,3,20,15,Sun,2011-03
537126,22147,FELTCRAFT BUTTERFLY HEARTS,2,2010-12-05 12:13:00,1.45,18118.0,United Kingdom,12,5,12,Sun,2010-12
564950,22996,TRAVEL CARD WALLET VINTAGE TICKET,4,2011-08-31 13:31:00,0.42,17320.0,United Kingdom,8,31,13,Wed,2011-08
575303,22952,60 CAKE CASES VINTAGE CHRISTMAS,4,2011-11-09 12:34:00,0.55,12893.0,United Kingdom,11,9,12,Wed,2011-11
578921,21615,4 LAVENDER BOTANICAL DINNER CANDLES,1,2011-11-27 11:57:00,1.25,13596.0,United Kingdom,11,27,11,Sun,2011-11
561203,47563A,RETRO LONGBOARD IRONING BOARD COVER,12,2011-07-25 15:17:00,1.25,14232.0,United Kingdom,7,25,15,Mon,2011-07
551958,22684,FRENCH BLUE METAL DOOR SIGN 9,10,2011-05-05 12:37:00,1.25,13883.0,United Kingdom,5,5,12,Thu,2011-05
566264,22489,PACK OF 12 TRADITIONAL CRAYONS,1,2011-09-11 13:07:00,0.42,14606.0,United Kingdom,9,11,13,Sun,2011-09
549588,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-04-11 10:04:00,0.42,12428.0,Finland,4,11,10,Mon,2011-04
566081,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-09-09 10:09:00,1.25,16293.0,United Kingdom,9,9,10,Fri,2011-09
553489,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-05-17 12:43:00,0.29,15730.0,United Kingdom,5,17,12,Tue,2011-05
562772,21259,VICTORIAN SEWING BOX SMALL ,1,2011-08-09 12:07:00,5.95,13097.0,United Kingdom,8,9,12,Tue,2011-08
571496,85034C,3 ROSE MORRIS BOXED CANDLES,24,2011-10-17 15:02:00,1.25,13265.0,United Kingdom,10,17,15,Mon,2011-10
552295,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2011-05-08 14:08:00,1.45,14224.0,United Kingdom,5,8,14,Sun,2011-05
575919,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,100,2011-11-11 17:00:00,1.79,15311.0,United Kingdom,11,11,17,Fri,2011-11
555644,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,12,2011-06-06 13:24:00,1.65,16520.0,United Kingdom,6,6,13,Mon,2011-06
572035,21731,RED TOADSTOOL LED NIGHT LIGHT,288,2011-10-20 12:03:00,1.45,14646.0,Netherlands,10,20,12,Thu,2011-10
560360,81950B,FLOWER BLUE CLOCK WITH SUCKER,20,2011-07-18 11:55:00,0.29,12744.0,Singapore,7,18,11,Mon,2011-07
563076,22951,60 CAKE CASES DOLLY GIRL DESIGN,240,2011-08-11 16:12:00,0.42,14646.0,Netherlands,8,11,16,Thu,2011-08
561321,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,2011-07-26 12:59:00,6.75,13668.0,United Kingdom,7,26,12,Tue,2011-07
570698,72818,CHRISTMAS DECOUPAGE CANDLE,36,2011-10-12 09:13:00,0.39,18171.0,United Kingdom,10,12,9,Wed,2011-10
555704,84991,60 TEATIME FAIRY CAKE CASES,24,2011-06-06 15:06:00,0.55,14944.0,United Kingdom,6,6,15,Mon,2011-06
556740,85099F,JUMBO BAG STRAWBERRY,2,2011-06-14 12:06:00,2.08,17346.0,United Kingdom,6,14,12,Tue,2011-06
568657,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,2011-09-28 12:22:00,1.45,16460.0,United Kingdom,9,28,12,Wed,2011-09
C568157,23169,CLASSIC GLASS COOKIE JAR,2,2011-09-25 12:18:00,4.15,14367.0,United Kingdom,9,25,12,Sun,2011-09
576860,22561,WOODEN SCHOOL COLOURING SET,6,2011-11-16 15:58:00,1.65,17602.0,United Kingdom,11,16,15,Wed,2011-11
564972,22176,BLUE OWL SOFT TOY,6,2011-08-31 15:30:00,2.95,12621.0,Germany,8,31,15,Wed,2011-08
560034,22692,DOORMAT WELCOME TO OUR HOME,10,2011-07-14 13:35:00,6.75,13933.0,United Kingdom,7,14,13,Thu,2011-07
536532,22962,JAM JAR WITH PINK LID,12,2010-12-01 13:24:00,0.85,12433.0,Norway,12,1,13,Wed,2010-12
559878,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,2,2011-07-13 11:19:00,2.95,15493.0,United Kingdom,7,13,11,Wed,2011-07
571660,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-10-18 12:49:00,3.75,16191.0,United Kingdom,10,18,12,Tue,2011-10
555202,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,2,2011-06-01 12:11:00,0.65,16813.0,United Kingdom,6,1,12,Wed,2011-06
563038,22998,TRAVEL CARD WALLET KEEP CALM,480,2011-08-11 15:05:00,0.36,16656.0,United Kingdom,8,11,15,Thu,2011-08
550637,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-04-19 15:39:00,2.95,14415.0,United Kingdom,4,19,15,Tue,2011-04
570649,23390,DOLLY GIRL MINI BACKPACK,4,2011-10-11 13:12:00,4.15,17659.0,United Kingdom,10,11,13,Tue,2011-10
566721,22550,HOLIDAY FUN LUDO,4,2011-09-14 12:50:00,3.75,12921.0,United Kingdom,9,14,12,Wed,2011-09
C566165,22423,REGENCY CAKESTAND 3 TIER,1,2011-09-09 11:57:00,12.75,14911.0,EIRE,9,9,11,Fri,2011-09
571653,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,2011-10-18 12:17:00,1.65,14298.0,United Kingdom,10,18,12,Tue,2011-10
556440,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,2011-06-10 14:51:00,5.95,14401.0,United Kingdom,6,10,14,Fri,2011-06
542236,22860,EASTER TIN CHICKS PINK DAISY,4,2011-01-26 14:19:00,1.65,17027.0,United Kingdom,1,26,14,Wed,2011-01
567662,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,4,2011-09-21 15:12:00,1.25,17758.0,United Kingdom,9,21,15,Wed,2011-09
551662,21137,BLACK RECORD COVER FRAME,24,2011-05-03 12:24:00,3.39,16210.0,United Kingdom,5,3,12,Tue,2011-05
559542,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,3,2011-07-10 13:32:00,0.39,17126.0,United Kingdom,7,10,13,Sun,2011-07
554104,21481,FAWN BLUE HOT WATER BOTTLE,6,2011-05-22 14:03:00,2.95,12705.0,Germany,5,22,14,Sun,2011-05
556475,23118,PARISIENNE JEWELLERY DRAWER ,1,2011-06-12 12:03:00,7.5,18109.0,United Kingdom,6,12,12,Sun,2011-06
575369,21458,2 PICTURE BOOK EGGS EASTER BUNNY,12,2011-11-09 15:09:00,1.25,16655.0,United Kingdom,11,9,15,Wed,2011-11
572744,21700,BIG DOUGHNUT FRIDGE MAGNETS,15,2011-10-25 16:14:00,0.85,14085.0,United Kingdom,10,25,16,Tue,2011-10
548864,84789,ENCHANTED BIRD PLANT CAGE,1,2011-04-04 14:00:00,3.75,15756.0,United Kingdom,4,4,14,Mon,2011-04
570127,23241,TREASURE TIN GYMKHANA DESIGN,3,2011-10-07 13:17:00,2.08,16900.0,United Kingdom,10,7,13,Fri,2011-10
553141,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2011-05-13 13:01:00,5.45,15907.0,United Kingdom,5,13,13,Fri,2011-05
578682,22940,FELTCRAFT CHRISTMAS FAIRY,12,2011-11-25 08:55:00,3.75,17173.0,United Kingdom,11,25,8,Fri,2011-11
572335,22738,RIBBON REEL SNOWY VILLAGE,10,2011-10-24 10:27:00,1.65,14493.0,United Kingdom,10,24,10,Mon,2011-10
573266,22950,36 DOILIES VINTAGE CHRISTMAS,24,2011-10-28 12:40:00,1.45,15290.0,United Kingdom,10,28,12,Fri,2011-10
547548,47593A,CAROUSEL PONIES BABY BIB,2,2011-03-23 15:37:00,0.29,15644.0,United Kingdom,3,23,15,Wed,2011-03
566694,20727,LUNCH BAG  BLACK SKULL.,10,2011-09-14 11:50:00,1.65,16401.0,United Kingdom,9,14,11,Wed,2011-09
551727,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,6,2011-05-04 08:40:00,2.1,14245.0,United Kingdom,5,4,8,Wed,2011-05
548686,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-04-01 16:49:00,0.42,15856.0,United Kingdom,4,1,16,Fri,2011-04
575852,22745,POPPY'S PLAYHOUSE BEDROOM ,3,2011-11-11 12:17:00,2.1,17238.0,United Kingdom,11,11,12,Fri,2011-11
560920,21408,SPOTTY PINK DUCK DOORSTOP,3,2011-07-21 18:36:00,4.25,15370.0,United Kingdom,7,21,18,Thu,2011-07
572452,22897,OVEN MITT APPLES DESIGN,10,2011-10-24 12:36:00,1.45,12921.0,United Kingdom,10,24,12,Mon,2011-10
578305,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,4,2011-11-23 15:44:00,4.25,14088.0,United Kingdom,11,23,15,Wed,2011-11
561923,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-08-01 12:16:00,2.1,14112.0,United Kingdom,8,1,12,Mon,2011-08
546466,22516,CHILDS GARDEN RAKE BLUE,1,2011-03-14 11:04:00,2.1,18118.0,United Kingdom,3,14,11,Mon,2011-03
552195,22423,REGENCY CAKESTAND 3 TIER,14,2011-05-06 14:25:00,10.95,13089.0,United Kingdom,5,6,14,Fri,2011-05
545695,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,4,2011-03-06 14:15:00,0.85,17050.0,United Kingdom,3,6,14,Sun,2011-03
536551,22466,FAIRY TALE COTTAGE NIGHTLIGHT,6,2010-12-01 14:34:00,1.95,17346.0,United Kingdom,12,1,14,Wed,2010-12
